"","Iteration","AbSpec","units"
"1",1,0.517550229167625,-0.0182770697402212
"2",51,0.0193035935381223,-0.024141072225403
"3",101,0.500322168788437,-0.019547876615204
"4",151,0.501264459842171,-0.0256662534586009
"5",201,0.376025726305364,-0.0225627330073967
"6",251,0.0923132174721268,-0.0266972179961205
"7",301,0.517053817108084,-0.0225501509969473
"8",351,0.101029956831417,-0.0236628726413118
"9",401,0.520759019062482,-0.0171013946289427
"10",451,0.0877788623138467,-0.0228582008118785
"11",501,0.130019362410131,-0.0258482373036984
"12",551,0.043706675131568,-0.0234771074491963
"13",601,0.13970248317589,-0.0213135128089155
"14",651,0.513722123930988,-0.0159792627392857
"15",701,0.016296605734867,-0.0235889755183145
"16",751,0.50106871131878,-0.0178978230322068
"17",801,0.0453159229111954,-0.0239561753365867
"18",851,0.422856740944699,-0.0233196703525594
"19",901,0.0212821691362346,-0.0247950636697993
"20",951,0.101109298976472,-0.0218628812023998
"21",1001,0.0930825540815284,-0.0209308884877584
"22",1051,0.496432891267752,-0.0198552054599989
"23",1101,0.0953639983498883,-0.0256151513445995
"24",1151,0.106657655425981,-0.021141863069849
"25",1201,0.495172071246996,-0.0175826041067875
"26",1251,0.488274718967469,-0.0225569935492327
"27",1301,0.502857097514117,-0.0169974596896144
"28",1351,0.027728570367144,-0.0217542343212889
"29",1401,0.4931008518437,-0.0222235346997499
"30",1451,0.525405829601436,-0.0148092135861683
"31",1501,0.130083029352512,-0.0212330805651591
"32",1551,0.497812323783022,-0.0184941192567968
"33",1601,0.495976174360885,-0.0178765856084563
"34",1651,0.379653347315522,-0.0166327385938623
"35",1701,0.0845163123264518,-0.02157888288931
"36",1751,0.51371730305601,-0.0223791240578575
"37",1801,0.491223065251711,-0.0199028040803454
"38",1851,0.528863215406204,-0.0248206991742239
"39",1901,0.492513170656933,-0.016247475832022
"40",1951,0.502088439133506,-0.0190784365786961
"41",2001,0.503735193941931,-0.0200995651427855
"42",2051,0.0907059713015845,-0.0199590504235695
"43",2101,0.107426652356672,-0.0248023978920791
"44",2151,0.52134327396385,-0.0218708861116612
"45",2201,0.450124971777585,-0.0203001170864917
"46",2251,0.372158962893167,-0.0236704212680543
"47",2301,0.391168190251302,-0.0272277511102807
"48",2351,0.0648033596843449,-0.025454434489578
"49",2401,0.502634236057839,-0.023498778896394
"50",2451,0.496722427226134,-0.0219098252716407
"51",2501,0.503050411587781,-0.0181409510708799
"52",2551,0.142002008508586,-0.023089363637238
"53",2601,0.506986701320016,-0.0251676102798318
"54",2651,0.0397280907069587,-0.0260437038381071
"55",2701,0.514800604159256,-0.0222418939281356
"56",2751,0.518941706384422,-0.0179382275879024
"57",2801,0.515722993561498,-0.0237384068594096
"58",2851,0.498881565343063,-0.0179008056528128
"59",2901,0.507418987020724,-0.0171283024071646
"60",2951,0.0805781623488537,-0.0228735813723176
"61",3001,0.501265501774716,-0.0207154936613688
"62",3051,0.490007325984147,-0.0141067781651398
"63",3101,0.0552210221910947,-0.0215893981639762
"64",3151,0.0924437431116286,-0.0261054655189648
"65",3201,0.016796176393034,-0.0221226093254927
"66",3251,0.488029696974185,-0.0188512308974636
"67",3301,0.489336539139268,-0.0185710981569658
"68",3351,0.526663043522191,-0.0176632749986338
"69",3401,0.146116309549257,-0.0249712668853705
"70",3451,0.515325284800446,-0.0163584069343717
"71",3501,0.484398290394739,-0.0156000392627687
"72",3551,0.500299820939783,-0.0196513767520696
"73",3601,0.0825108429776269,-0.0213543309004515
"74",3651,0.0748937146976071,-0.0234510197503313
"75",3701,0.487638013347707,-0.0248483959943884
"76",3751,0.202999296302726,-0.0194219499869034
"77",3801,0.260820502902828,-0.0266495246450599
"78",3851,0.298398776468464,-0.0211235434091327
"79",3901,0.524598012452337,-0.0224197880263492
"80",3951,0.208150580930756,-0.0263892276354615
"81",4001,0.492754269910246,-0.0169567073701282
"82",4051,0.0922483568633677,-0.0237767533198533
"83",4101,0.520239948419813,-0.0226973108027816
"84",4151,0.118089821524635,-0.0227873695080715
"85",4201,0.0847497810950041,-0.0233335871094537
"86",4251,0.498482407812049,-0.0237173533630658
"87",4301,0.510540706110437,-0.0241887892337884
"88",4351,0.490399213018802,-0.0142655247307179
"89",4401,0.494174530119774,-0.0193839099337356
"90",4451,0.0882371848226701,-0.0268481457689659
"91",4501,0.163262508048863,-0.0224281961187109
"92",4551,0.525444769215596,-0.0215398855325486
"93",4601,0.49936794213577,-0.0198198624180076
"94",4651,0.511391833902166,-0.023690012453067
"95",4701,0.485424647523446,-0.0190590140934066
"96",4751,0.0671717963231339,-0.0231400635249576
"97",4801,0.514260738907471,-0.0228326796820285
"98",4851,0.0902397487893845,-0.0234197695090836
"99",4901,0.513693174168268,-0.0197367266142826
"100",4951,0.490575063931903,-0.0147180805445403
